Date,Volume
18/02/2011,55060500
22/02/2011,64515600
23/02/2011,83648300
24/02/2011,54496400
25/02/2011,53475700
28/02/2011,66390100
01/03/2011,57987400
02/03/2011,52192300
03/03/2011,50504000
04/03/2011,64664800
07/03/2011,57520200
08/03/2011,57165700
09/03/2011,60415900
10/03/2011,69121300
11/03/2011,45640700
14/03/2011,48954200
15/03/2011,80464000
16/03/2011,84812700
17/03/2011,59048300
18/03/2011,74001300
21/03/2011,43392300
22/03/2011,45962800
23/03/2011,37924600
24/03/2011,49378300
25/03/2011,52478400
28/03/2011,37109400
29/03/2011,59545200
30/03/2011,54565700
31/03/2011,87528000
01/04/2011,82621500
04/04/2011,69372800
05/04/2011,62605700
06/04/2011,56267400
07/04/2011,51606400
08/04/2011,46474900
11/04/2011,43166300
12/04/2011,52110300
13/04/2011,38977500
14/04/2011,52706900
15/04/2011,44283000
18/04/2011,46481400
19/04/2011,81426500
20/04/2011,174554500
21/04/2011,77640100
25/04/2011,81676700
26/04/2011,105300000
27/04/2011,68452900
28/04/2011,55000000
29/04/2011,156189000
02/05/2011,71970500
03/05/2011,110500000
04/05/2011,137107200
05/05/2011,94292200
06/05/2011,100005900
09/05/2011,73296400
10/05/2011,66314300
11/05/2011,85800000
12/05/2011,66300000
13/05/2011,53099500
16/05/2011,74471600
17/05/2011,86074100
18/05/2011,65592900
19/05/2011,98367500
20/05/2011,63124700
23/05/2011,64900000
24/05/2011,51736300
25/05/2011,49375900
26/05/2011,44432200
27/05/2011,67162300
31/05/2011,59575300
01/06/2011,56011400
02/06/2011,53445700
03/06/2011,53937700
06/06/2011,49667100
07/06/2011,60300000
08/06/2011,49513200
09/06/2011,36986100
10/06/2011,53233300
13/06/2011,43550000
14/06/2011,51995000
15/06/2011,48556700
16/06/2011,53634800
17/06/2011,96504000
20/06/2011,37358400
21/06/2011,55384300
22/06/2011,37679600
23/06/2011,54189000
24/06/2011,124407700
27/06/2011,45183400
28/06/2011,36515100
29/06/2011,31660400
30/06/2011,53930200
01/07/2011,35837100
05/07/2011,33358200
06/07/2011,43269800
07/07/2011,53107000
08/07/2011,35838800
11/07/2011,34663100
12/07/2011,51048100
13/07/2011,43265500
14/07/2011,47571900
15/07/2011,49959400
18/07/2011,45195400
19/07/2011,55706900
20/07/2011,57158800
21/07/2011,80125400
22/07/2011,45085500
25/07/2011,40716100
26/07/2011,45573600
27/07/2011,59198500
28/07/2011,36736700
29/07/2011,51897500
01/08/2011,51674300
02/08/2011,56976600
03/08/2011,65640300
04/08/2011,86743900
05/08/2011,101800300
08/08/2011,137491600
09/08/2011,116628500
10/08/2011,95403800
11/08/2011,75327100
12/08/2011,54183200
15/08/2011,46288900
16/08/2011,44763700
17/08/2011,51304900
18/08/2011,92196400
19/08/2011,79157400
22/08/2011,48904000
23/08/2011,54210800
24/08/2011,53521400
25/08/2011,51597200
26/08/2011,53819400
29/08/2011,40646100
30/08/2011,39098800
31/08/2011,55288500
01/09/2011,40781200
02/09/2011,42807600
06/09/2011,44255600
07/09/2011,46090100
08/09/2011,42985100
09/09/2011,61406600
12/09/2011,53318000
13/09/2011,60222400
14/09/2011,58352700
15/09/2011,53239300
16/09/2011,90738900
19/09/2011,57738000
20/09/2011,71495200
21/09/2011,66811700
22/09/2011,94232800
23/09/2011,74135600
26/09/2011,64847800
27/09/2011,88219700
28/09/2011,74789100
29/09/2011,85510500
30/09/2011,64453700
03/10/2011,95768300
04/10/2011,77896900
05/10/2011,70932100
06/10/2011,58483000
07/10/2011,58425800
10/10/2011,40172800
11/10/2011,50604700
12/10/2011,59913300
13/10/2011,51288900
14/10/2011,44894100
17/10/2011,47936100
18/10/2011,85272200
19/10/2011,139956200
20/10/2011,88682000
21/10/2011,123273100
24/10/2011,138273600
25/10/2011,60939200
26/10/2011,58249900
27/10/2011,84559200
28/10/2011,44897400
31/10/2011,43121800
01/11/2011,68002400
02/11/2011,56626000
03/11/2011,58297700
04/11/2011,46476000
07/11/2011,51137900
08/11/2011,55961900
09/11/2011,56872200
10/11/2011,45508700
11/11/2011,43867200
14/11/2011,49418100
15/11/2011,77391300
16/11/2011,74241700
17/11/2011,62125300
18/11/2011,45683600
21/11/2011,58579300
22/11/2011,48479200
23/11/2011,52698400
25/11/2011,28346900
28/11/2011,39753000
29/11/2011,44191100
30/11/2011,73450200
01/12/2011,51820400
02/12/2011,41486500
05/12/2011,42526800
06/12/2011,49516000
07/12/2011,54791500
08/12/2011,58000600
09/12/2011,44071500
12/12/2011,94831300
13/12/2011,78519000
14/12/2011,56395100
15/12/2011,38692600
16/12/2011,94567200
19/12/2011,42243000
20/12/2011,46309500
21/12/2011,45222100
22/12/2011,32002200
23/12/2011,24832700
27/12/2011,24136000
28/12/2011,23703400
29/12/2011,22319300
30/12/2011,21710100
03/01/2012,44845600
04/01/2012,47504000
05/01/2012,49490600
06/01/2012,36343500
09/01/2012,47478600
10/01/2012,41060900
11/01/2012,57170000
12/01/2012,44420500
13/01/2012,63313400
17/01/2012,60438600
18/01/2012,62687000
19/01/2012,64946300
20/01/2012,101272500
23/01/2012,69663500
24/01/2012,56220400
25/01/2012,54757900
26/01/2012,61678200
27/01/2012,50587400
30/01/2012,60694100
31/01/2012,45325300
01/02/2012,46330600
02/02/2012,34780300
03/02/2012,42191600
06/02/2012,36772600
07/02/2012,33101300
08/02/2012,37072100
09/02/2012,35754200
10/02/2012,33616000
13/02/2012,24723000
14/02/2012,25409300
15/02/2012,35832700
16/02/2012,42450700
17/02/2012,74254100
21/02/2012,34911800
22/02/2012,51973800
23/02/2012,33800100
24/02/2012,39309500
27/02/2012,46022400
28/02/2012,32820500
29/02/2012,41856200
01/03/2012,39413000
02/03/2012,29632800
05/03/2012,32332200
06/03/2012,37196700
07/03/2012,32720900
08/03/2012,37261600
09/03/2012,29396700
12/03/2012,24006900
13/03/2012,33796800
14/03/2012,46835700
15/03/2012,34191900
16/03/2012,54672100
19/03/2012,26937200
20/03/2012,22684900
21/03/2012,22212900
22/03/2012,23395100
23/03/2012,24899500
26/03/2012,32799700
27/03/2012,24365100
28/03/2012,35152000
29/03/2012,39616000
30/03/2012,43024400
02/04/2012,28853500
03/04/2012,34152500
04/04/2012,30845100
05/04/2012,22033800
09/04/2012,22965500
10/04/2012,36272100
11/04/2012,26668200
12/04/2012,37053200
13/04/2012,34480900
16/04/2012,37480000
17/04/2012,61288000
18/04/2012,72249100
19/04/2012,43035900
20/04/2012,38058500
23/04/2012,37791200
24/04/2012,35010600
25/04/2012,40854600
26/04/2012,46644900
27/04/2012,33310200
30/04/2012,28810500
01/05/2012,43316200
02/05/2012,40434700
03/05/2012,41219000
04/05/2012,34573600
07/05/2012,37385900
08/05/2012,53087400
09/05/2012,40599300
10/05/2012,36239000
11/05/2012,34937400
14/05/2012,39447300
15/05/2012,35712100
16/05/2012,44629300
17/05/2012,31503200
18/05/2012,43444900
21/05/2012,41389400
22/05/2012,46037700
23/05/2012,61969600
24/05/2012,37129200
25/05/2012,19122200
29/05/2012,35052800
30/05/2012,33089800
31/05/2012,42240200
01/06/2012,40246400
04/06/2012,39903700
05/06/2012,29491300
06/06/2012,33553600
07/06/2012,29534200
08/06/2012,26750500
11/06/2012,28041300
12/06/2012,29132000
13/06/2012,30496500
14/06/2012,38301200
15/06/2012,51838900
18/06/2012,30432300
19/06/2012,30060200
20/06/2012,28164900
21/06/2012,47571100
22/06/2012,100360700
25/06/2012,41787800
26/06/2012,34935400
27/06/2012,23642100
28/06/2012,40166600
29/06/2012,35082300
02/07/2012,21739700
03/07/2012,12515500
05/07/2012,20324500
06/07/2012,32515300
09/07/2012,27910200
10/07/2012,47231600
11/07/2012,34809100
12/07/2012,53147600
13/07/2012,35972100
16/07/2012,36984500
17/07/2012,63631500
18/07/2012,67503500
19/07/2012,36555800
20/07/2012,48844000
23/07/2012,36378200
24/07/2012,33637600
25/07/2012,34407600
26/07/2012,37808200
27/07/2012,33344000
30/07/2012,25878100
31/07/2012,26616900
01/08/2012,29207700
02/08/2012,34309900
03/08/2012,30692600
06/08/2012,24613200
07/08/2012,27077800
08/08/2012,27034400
09/08/2012,26465300
10/08/2012,24930300
13/08/2012,23619700
14/08/2012,27470400
15/08/2012,26081000
16/08/2012,25699700
17/08/2012,30376900
20/08/2012,25600800
21/08/2012,31661300
22/08/2012,33619400
23/08/2012,51397600
24/08/2012,45187500
27/08/2012,34424700
28/08/2012,33119500
29/08/2012,60462600
30/08/2012,37182200
31/08/2012,43447800
04/09/2012,40688000
05/09/2012,38595800
06/09/2012,40187600
07/09/2012,86282100
10/09/2012,80584600
11/09/2012,54237700
12/09/2012,44862700
13/09/2012,52998300
14/09/2012,47983700
17/09/2012,36169000
18/09/2012,41948200
19/09/2012,39459800
20/09/2012,33083000
21/09/2012,56246600
24/09/2012,48846500
25/09/2012,49535100
26/09/2012,49734700
27/09/2012,43872200
28/09/2012,47920800
01/10/2012,55261300
02/10/2012,36381100
03/10/2012,49772700
04/10/2012,52980100
05/10/2012,38344600
08/10/2012,29698200
09/10/2012,66317400
10/10/2012,47188900
11/10/2012,36817700
12/10/2012,46274000
15/10/2012,49513800
16/10/2012,80707000
17/10/2012,99053800
18/10/2012,42921800
19/10/2012,55622300
22/10/2012,36500300
23/10/2012,47194400
24/10/2012,33237800
25/10/2012,79226400
26/10/2012,92415400
31/10/2012,40612800
01/11/2012,50359300
02/11/2012,51737600
05/11/2012,48797400
06/11/2012,49860500
07/11/2012,70960100
08/11/2012,38090000
09/11/2012,35017900
12/11/2012,27267000
13/11/2012,56379200
14/11/2012,58961300
15/11/2012,45733800
16/11/2012,50855500
19/11/2012,69433800
20/11/2012,85743300
21/11/2012,95636000
23/11/2012,51711900
26/11/2012,67047900
27/11/2012,44893200
28/11/2012,43226300
29/11/2012,64926300
30/11/2012,51427800
03/12/2012,50637000
04/12/2012,57942400
05/12/2012,45847000
06/12/2012,46291200
07/12/2012,41701200
10/12/2012,27273200
11/12/2012,51036500
12/12/2012,48354700
13/12/2012,41607600
14/12/2012,34149500
17/12/2012,34959900
18/12/2012,41601200
19/12/2012,52804600
20/12/2012,34005500
21/12/2012,61993100
24/12/2012,14193100
26/12/2012,22488700
27/12/2012,31704300
28/12/2012,25906900
31/12/2012,41139500
02/01/2013,47623000
03/01/2013,41054100
04/01/2013,30142500
07/01/2013,36352100
08/01/2013,48672000
09/01/2013,34290000
10/01/2013,44621600
11/01/2013,44944700
14/01/2013,35724500
15/01/2013,33990300
16/01/2013,36763700
17/01/2013,101020600
18/01/2013,143760400
22/01/2013,51127400
23/01/2013,42432300
24/01/2013,58396800
25/01/2013,107632800
28/01/2013,105398300
29/01/2013,105703100
30/01/2013,34151300
31/01/2013,36534100
01/02/2013,31867100
04/02/2013,38345600
05/02/2013,30076500
06/02/2013,32361000
07/02/2013,41015200
08/02/2013,28150100
11/02/2013,18897200
12/02/2013,28391400
13/02/2013,21267200
14/02/2013,35262200
15/02/2013,33809100
19/02/2013,31061600
20/02/2013,46119800
21/02/2013,60754500
22/02/2013,34534800
25/02/2013,41525600
26/02/2013,67247100
27/02/2013,46966600
28/02/2013,34808000
01/03/2013,45695700
04/03/2013,47545800
05/03/2013,38796400
06/03/2013,37188900
07/03/2013,42380000
08/03/2013,44990500
11/03/2013,42148200
12/03/2013,28617300
13/03/2013,24617400
14/03/2013,28836500
15/03/2013,52949600
18/03/2013,35154400
19/03/2013,42546000
20/03/2013,29919000
21/03/2013,32607200
22/03/2013,30803200
25/03/2013,32740700
26/03/2013,39548500
27/03/2013,45370900
28/03/2013,33336700
01/04/2013,33718100
02/04/2013,28166700
03/04/2013,36620800
04/04/2013,28702500
05/04/2013,36721600
08/04/2013,34213000
09/04/2013,61518700
10/04/2013,67102900
11/04/2013,59295600
12/04/2013,34028000
15/04/2013,38459200
16/04/2013,64767000
17/04/2013,79461200
18/04/2013,76237300
19/04/2013,49101000
22/04/2013,52817000
23/04/2013,62494100
24/04/2013,54282000
25/04/2013,109178000
26/04/2013,101377300
29/04/2013,102141600
30/04/2013,41468900
01/05/2013,38373800
02/05/2013,33486300
03/05/2013,30085800
06/05/2013,31009100
07/05/2013,38605600
08/05/2013,24900600
09/05/2013,31333900
10/05/2013,22554800
13/05/2013,28535200
14/05/2013,36694400
15/05/2013,33568900
16/05/2013,29812900
17/05/2013,36277400
20/05/2013,31324400
21/05/2013,37917900
22/05/2013,49686400
23/05/2013,38132900
24/05/2013,30861700
28/05/2013,31153700
29/05/2013,31653900
30/05/2013,26299900
31/05/2013,47793200
03/06/2013,76493500
04/06/2013,68515500
05/06/2013,53335200
06/06/2013,40020000
07/06/2013,35539400
10/06/2013,29780800
11/06/2013,27077800
12/06/2013,24535200
13/06/2013,27707000
14/06/2013,24762700
17/06/2013,42643200
18/06/2013,36674300
19/06/2013,28843900
20/06/2013,63565700
21/06/2013,67754000
24/06/2013,49145200
25/06/2013,34571300
26/06/2013,33645000
27/06/2013,25564500
28/06/2013,80413900
01/07/2013,29698200
02/07/2013,28290100
03/07/2013,18167200
05/07/2013,17830400
08/07/2013,68826600
09/07/2013,34739800
10/07/2013,50037500
11/07/2013,41313800
12/07/2013,34561900
15/07/2013,25650100
16/07/2013,34496100
17/07/2013,44084200
18/07/2013,77863900
19/07/2013,45866700
22/07/2013,35890900
23/07/2013,28521400
24/07/2013,33432700
25/07/2013,114558100
26/07/2013,110474500
29/07/2013,85543100
30/07/2013,28855200
31/07/2013,27679200
01/08/2013,37832700
02/08/2013,36242100
05/08/2013,20869000
06/08/2013,28843300
07/08/2013,23350900
08/08/2013,34792500
09/08/2013,25145400
12/08/2013,23520400
13/08/2013,26099200
14/08/2013,23202500
15/08/2013,40451200
16/08/2013,30079000
19/08/2013,43412200
20/08/2013,32084300
21/08/2013,32403300
22/08/2013,17380600
23/08/2013,23088700
26/08/2013,22267800
27/08/2013,37638500
28/08/2013,28090000
29/08/2013,28303500
30/08/2013,33896300
03/09/2013,26427300
04/09/2013,37941800
05/09/2013,22552800
06/09/2013,27606600
09/09/2013,27770600
10/09/2013,31705400
11/09/2013,45815300
12/09/2013,29517900
13/09/2013,61134800
16/09/2013,30088500
17/09/2013,37540700
18/09/2013,31975400
19/09/2013,28261400
20/09/2013,47069000
23/09/2013,22437100
24/09/2013,24410100
25/09/2013,19879900
26/09/2013,32003300
27/09/2013,28924100
30/09/2013,32489600
01/10/2013,25888800
02/10/2013,23205400
03/10/2013,34888500
04/10/2013,22550000
07/10/2013,21321300
08/10/2013,36111200
09/10/2013,40435400
10/10/2013,39189400
11/10/2013,24550600
14/10/2013,27176700
15/10/2013,42957700
16/10/2013,47723400
17/10/2013,28694900
18/10/2013,29579100
21/10/2013,35297600
22/10/2013,29010800
23/10/2013,31651100
24/10/2013,47590200
25/10/2013,59634700
28/10/2013,65581600
29/10/2013,29961700
30/10/2013,24091800
31/10/2013,30901400
01/11/2013,28302100
04/11/2013,26639800
05/11/2013,22849900
06/11/2013,25525700
07/11/2013,25631100
08/11/2013,31502900
11/11/2013,19236500
12/11/2013,37813500
13/11/2013,22990300
14/11/2013,20198900
15/11/2013,22866500
18/11/2013,24712500
19/11/2013,24870200
20/11/2013,20288600
21/11/2013,44050600
22/11/2013,77908100
25/11/2013,43389300
26/11/2013,30600800
27/11/2013,28419200
29/11/2013,13802900
02/12/2013,25685300
03/12/2013,35066400
04/12/2013,43501500
05/12/2013,45399100
06/12/2013,53871400
09/12/2013,29614700
10/12/2013,18203700
11/12/2013,24682400
12/12/2013,21917800
13/12/2013,20631200
16/12/2013,25061100
17/12/2013,28158500
18/12/2013,42680500
19/12/2013,31880600
20/12/2013,55380100
23/12/2013,28120800
24/12/2013,12157900
26/12/2013,16957000
27/12/2013,12970600
30/12/2013,19787200
31/12/2013,22808100
02/01/2014,31833300
03/01/2014,27796700
06/01/2014,28682300
07/01/2014,19665100
08/01/2014,29680500
09/01/2014,20878000
10/01/2014,30588800
13/01/2014,40274500
14/01/2014,74142900
15/01/2014,58277700
16/01/2014,48960800
17/01/2014,111758900
21/01/2014,42286400
22/01/2014,48749900
23/01/2014,40241000
24/01/2014,34838700
27/01/2014,32564900
28/01/2014,32453800
29/01/2014,27145700
30/01/2014,24610100
31/01/2014,28623300
03/02/2014,52868200
04/02/2014,50816300
05/02/2014,32476200
06/02/2014,28008400
07/02/2014,30808400
10/02/2014,24571300
11/02/2014,17911700
12/02/2014,25874100
13/02/2014,22922000
14/02/2014,20539700
18/02/2014,17738100
19/02/2014,25686000
20/02/2014,20193800
21/02/2014,30579800
24/02/2014,24145500
25/02/2014,21539100
26/02/2014,19820200
27/02/2014,20863900
28/02/2014,23482700
03/03/2014,25728500
04/03/2014,23661200
05/03/2014,21036200
06/03/2014,22371700
07/03/2014,25373400
10/03/2014,24908100
11/03/2014,26656800
12/03/2014,21244800
13/03/2014,26243300
14/03/2014,21807200
17/03/2014,18525800
18/03/2014,26344000
19/03/2014,34229400
20/03/2014,37009100
21/03/2014,56861900
24/03/2014,36950600
25/03/2014,32317400
26/03/2014,26442800
27/03/2014,27201100
28/03/2014,22884500
31/03/2014,29336300
01/04/2014,23778700
02/04/2014,22464700
03/04/2014,38581300
04/04/2014,47918000
07/04/2014,49813500
08/04/2014,56699500
09/04/2014,34481800
10/04/2014,40478200
11/04/2014,36121100
14/04/2014,26957900
15/04/2014,45074400
16/04/2014,59033600
17/04/2014,38108500
21/04/2014,20398600
22/04/2014,29601600
23/04/2014,25574300
24/04/2014,25432800
25/04/2014,33614400
28/04/2014,33472800
29/04/2014,22146000
30/04/2014,25863900
01/05/2014,19755200
02/05/2014,24235200
05/05/2014,20738900
06/05/2014,21818000
07/05/2014,24692800
08/05/2014,24166900
09/05/2014,20324400
12/05/2014,20607800
13/05/2014,20525000
14/05/2014,17811900
15/05/2014,31752700
16/05/2014,30017200
19/05/2014,22679600
20/05/2014,22292600
21/05/2014,18721300
22/05/2014,15926500
23/05/2014,17172200
27/05/2014,27271900
28/05/2014,27150100
29/05/2014,20638900
30/05/2014,43641000
02/06/2014,20264900
03/06/2014,33256300
04/06/2014,21612500
05/06/2014,26546200
06/06/2014,34795600
09/06/2014,39933000
10/06/2014,34256900
11/06/2014,27747700
12/06/2014,31211400
13/06/2014,122194300
16/06/2014,36407800
17/06/2014,28440600
18/06/2014,34412300
19/06/2014,27166600
20/06/2014,39826400
23/06/2014,26528900
24/06/2014,53397600
25/06/2014,44293300
26/06/2014,26722300
27/06/2014,30776300
30/06/2014,21558400
01/07/2014,28240000
02/07/2014,16831200
03/07/2014,20437600
07/07/2014,22233400
08/07/2014,37608700
09/07/2014,28302400
10/07/2014,32455100
11/07/2014,20045000
14/07/2014,24244600
15/07/2014,61006100
16/07/2014,135834600
17/07/2014,70591100
18/07/2014,46528800
21/07/2014,32097200
22/07/2014,42915100
23/07/2014,26077000
24/07/2014,33180400
25/07/2014,31614000
28/07/2014,30972200
29/07/2014,26141700
30/07/2014,32782800
31/07/2014,35431200
01/08/2014,33472400
04/08/2014,27250100
05/08/2014,49845100
06/08/2014,27923900
07/08/2014,27820100
08/08/2014,35484000
11/08/2014,27718600
12/08/2014,24805600
13/08/2014,36291000
14/08/2014,25458000
15/08/2014,28577600
18/08/2014,27232200
19/08/2014,29281900
20/08/2014,27140300
21/08/2014,37164900
22/08/2014,21196700
25/08/2014,18614500
26/08/2014,19664700
27/08/2014,17168900
28/08/2014,18908900
29/08/2014,32302800
02/09/2014,32094800
03/09/2014,26668800
04/09/2014,27632400
05/09/2014,20841900
08/09/2014,24859600
09/09/2014,22333100
10/09/2014,19964200
11/09/2014,21949000
12/09/2014,26732600
15/09/2014,22438000
16/09/2014,20875700
17/09/2014,26278900
18/09/2014,23809600
19/09/2014,46851900
22/09/2014,25447700
23/09/2014,25690700
24/09/2014,18829000
25/09/2014,34639700
26/09/2014,25882300
29/09/2014,29003100
30/09/2014,35274600
01/10/2014,35086600
02/10/2014,32910800
03/10/2014,25834600
06/10/2014,24321100
07/10/2014,25972100
08/10/2014,34960600
09/10/2014,28185700
10/10/2014,80917600
13/10/2014,42110200
14/10/2014,68671000
15/10/2014,92305200
16/10/2014,47787400
17/10/2014,37504500
20/10/2014,30523700
21/10/2014,33278400
22/10/2014,26725600
23/10/2014,22254900
24/10/2014,27814300
27/10/2014,23751900
28/10/2014,21857800
29/10/2014,24615200
30/10/2014,55217900
31/10/2014,52089700
03/11/2014,28703600
04/11/2014,34695900
05/11/2014,34705500
06/11/2014,25240600
07/11/2014,27604500
10/11/2014,30653600
11/11/2014,19676600
12/11/2014,22864200
13/11/2014,26449300
14/11/2014,18104600
17/11/2014,17646300
18/11/2014,30674800
19/11/2014,21289600
20/11/2014,61994700
21/11/2014,56721600
24/11/2014,33321100
25/11/2014,29093200
26/11/2014,24060000
28/11/2014,19128500
01/12/2014,30904000
02/12/2014,28361100
03/12/2014,30660800
04/12/2014,23359100
05/12/2014,20527600
08/12/2014,28134800
09/12/2014,28487300
10/12/2014,27499900
11/12/2014,25088200
12/12/2014,29322500
15/12/2014,30633400
16/12/2014,31166300
17/12/2014,31637700
18/12/2014,32128100
19/12/2014,76786800
22/12/2014,29227100
23/12/2014,22169700
24/12/2014,12109100
26/12/2014,14037200
29/12/2014,12203300
30/12/2014,15214100
31/12/2014,20393600
02/01/2015,23605600
05/01/2015,32785000
06/01/2015,30847600
07/01/2015,27725200
08/01/2015,31765400
09/01/2015,22850500
12/01/2015,29400800
13/01/2015,31478000
14/01/2015,34250300
15/01/2015,47181800
16/01/2015,62812200
20/01/2015,35929400
21/01/2015,27442600
22/01/2015,31809900
23/01/2015,27427100
26/01/2015,30906800
27/01/2015,58456200
28/01/2015,34929100
29/01/2015,29569400
30/01/2015,38719700
02/02/2015,38733800
03/02/2015,36038300
04/02/2015,25052800
05/02/2015,20491400
06/02/2015,29342400
09/02/2015,28705500
10/02/2015,20200000
11/02/2015,18364200
12/02/2015,20056700
13/02/2015,18037900
17/02/2015,19374100
18/02/2015,19992900
19/02/2015,11017500
20/02/2015,20955600
23/02/2015,25565500
24/02/2015,29607500
25/02/2015,24686300
26/02/2015,25928400
27/02/2015,24427300
02/03/2015,25406400
03/03/2015,27332000
04/03/2015,23005800
05/03/2015,21225800
06/03/2015,32373100
09/03/2015,33058800
10/03/2015,50278900
11/03/2015,49683600
12/03/2015,107402400
13/03/2015,47954700
16/03/2015,33074600
17/03/2015,29215600
18/03/2015,39834100
19/03/2015,27414200
20/03/2015,64777100
23/03/2015,29694000
24/03/2015,28471400
25/03/2015,37691000
26/03/2015,45450100
27/03/2015,73857200
30/03/2015,51391500
31/03/2015,32098500
01/04/2015,31532100
02/04/2015,20909600
06/04/2015,21490900
07/04/2015,23258300
08/04/2015,18250300
09/04/2015,34167600
10/04/2015,28084900
13/04/2015,23489000
14/04/2015,39754000
15/04/2015,61083500
16/04/2015,28903200
17/04/2015,30593600
20/04/2015,20649300
21/04/2015,19023800
22/04/2015,21144200
23/04/2015,23775300
24/04/2015,22759900
27/04/2015,25869600
28/04/2015,29572800
29/04/2015,21819000
30/04/2015,22013300
01/05/2015,27091200
04/05/2015,21397300
05/05/2015,29779200
06/05/2015,31985400
07/05/2015,21475300
08/05/2015,26926500
11/05/2015,18358600
12/05/2015,24530200
13/05/2015,20470800
14/05/2015,21098900
15/05/2015,17149700
18/05/2015,23689500
19/05/2015,21867100
20/05/2015,21359800
21/05/2015,21269800
22/05/2015,20845000
26/05/2015,28594500
27/05/2015,30172700
28/05/2015,27065700
29/05/2015,43545500
01/06/2015,46734500
02/06/2015,36351100
03/06/2015,38138700
04/06/2015,33761800
05/06/2015,27778500
08/06/2015,38171600
09/06/2015,33976700
10/06/2015,33336800
11/06/2015,24293600
12/06/2015,31629800
15/06/2015,23175000
16/06/2015,20254500
17/06/2015,28194200
18/06/2015,27722400
19/06/2015,39008400
22/06/2015,23608400
23/06/2015,17995900
24/06/2015,23313900
25/06/2015,22743300
26/06/2015,62157200
29/06/2015,35194500
30/06/2015,34412200
01/07/2015,27178900
02/07/2015,27105200
06/07/2015,32468100
07/07/2015,43833700
08/07/2015,45223800
09/07/2015,47167800
10/07/2015,31423800
13/07/2015,26452400
14/07/2015,39778300
15/07/2015,47852500
16/07/2015,81166700
17/07/2015,43697600
20/07/2015,33812900
21/07/2015,45191000
22/07/2015,36387200
23/07/2015,33775200
24/07/2015,31621000
27/07/2015,42161100
28/07/2015,33182400
29/07/2015,26470200
30/07/2015,26582400
31/07/2015,27158800
03/08/2015,26213600
04/08/2015,25741700
05/08/2015,23622700
06/08/2015,27958200
07/08/2015,25606100
10/08/2015,22807400
11/08/2015,23758900
12/08/2015,33589100
13/08/2015,18821900
14/08/2015,14302700
17/08/2015,15548300
18/08/2015,19182600
19/08/2015,30530100
20/08/2015,31936600
21/08/2015,52288400
24/08/2015,83234200
25/08/2015,59371900
26/08/2015,47386700
27/08/2015,38649400
28/08/2015,43452400
31/08/2015,42401800
01/09/2015,44144000
02/09/2015,34618800
03/09/2015,38665900
04/09/2015,29116500
08/09/2015,27805000
09/09/2015,30774100
10/09/2015,25195800
11/09/2015,21786900
14/09/2015,24065100
15/09/2015,29819000
16/09/2015,25957800
17/09/2015,29805200
18/09/2015,60693400
21/09/2015,24417100
22/09/2015,28576200
23/09/2015,25984000
24/09/2015,32754700
25/09/2015,29192300
28/09/2015,42291000
29/09/2015,34169600
30/09/2015,41051700
01/10/2015,29832800
02/10/2015,27901500
05/10/2015,34842500
06/10/2015,34899800
07/10/2015,36930100
08/10/2015,27794600
09/10/2015,24209900
12/10/2015,18795000
13/10/2015,35588600
14/10/2015,75954800
15/10/2015,37634800
16/10/2015,29371300
19/10/2015,37624000
20/10/2015,24416100
21/10/2015,31928800
22/10/2015,39572600
23/10/2015,42796600
26/10/2015,22646900
27/10/2015,22630100
28/10/2015,21908400
29/10/2015,21325200
30/10/2015,24693900
02/11/2015,21743100
03/11/2015,18167000
04/11/2015,20762100
05/11/2015,16486100
06/11/2015,23701700
09/11/2015,24168700
10/11/2015,22451700
11/11/2015,19864700
12/11/2015,23265400
13/11/2015,23673200
16/11/2015,29899700
17/11/2015,22636400
18/11/2015,18619800
19/11/2015,45381600
20/11/2015,41137700
23/11/2015,20152900
24/11/2015,21413500
25/11/2015,17939400
27/11/2015,6620900
30/11/2015,21785800
01/12/2015,23560200
02/12/2015,18688200
03/12/2015,30131100
04/12/2015,24901000
07/12/2015,17731900
08/12/2015,13380200
09/12/2015,22548300
10/12/2015,17400700
11/12/2015,21251400
14/12/2015,19357100
15/12/2015,24365900
16/12/2015,23257900
17/12/2015,24963600
18/12/2015,41336600
21/12/2015,18006800
22/12/2015,18422000
23/12/2015,12526500
24/12/2015,5893800
28/12/2015,9449400
29/12/2015,14188600
30/12/2015,11566800
31/12/2015,14736700
04/01/2016,27882200
05/01/2016,16709500
06/01/2016,25491300
07/01/2016,37680500
08/01/2016,29953800
11/01/2016,27732400
12/01/2016,28587700
13/01/2016,34445700
14/01/2016,48728200
15/01/2016,76373900
19/01/2016,28878100
20/01/2016,39598200
21/01/2016,30157400
22/01/2016,25326500
25/01/2016,26441000
26/01/2016,24754900
27/01/2016,26384100
28/01/2016,22028100
29/01/2016,38311400
01/02/2016,19015100
02/02/2016,24994300
03/02/2016,44660100
04/02/2016,29257800
05/02/2016,27957500
08/02/2016,28725900
09/02/2016,22902600
10/02/2016,27267800
11/02/2016,28450200
12/02/2016,19699000
16/02/2016,30705200
17/02/2016,27691700
18/02/2016,20623300
19/02/2016,42056700
22/02/2016,23893100
23/02/2016,26638200
24/02/2016,21593600
25/02/2016,17571400
26/02/2016,19902200
29/02/2016,22903100
01/03/2016,25502600
02/03/2016,23779800
03/03/2016,25625200
04/03/2016,20356800
07/03/2016,18858200
08/03/2016,19104900
09/03/2016,14707800
10/03/2016,29584800
